department,municipality_id,municipality,year,month,population,value
Cochabamba,30601,Arque,2011,6,Nacidos muertos atendidos por personal de salud,1
Potosí,50301,Betanzos,2011,6,Nacidos muertos atendidos por personal de salud,1
Cochabamba,31501,Bolivar,2011,6,Nacidos muertos atendidos por personal de salud,1
Oruro,40201,Challapata,2011,6,Nacidos muertos atendidos por personal de salud,1
Potosí,50401,Colquechaca,2011,6,Nacidos muertos atendidos por personal de salud,1
Oruro,40301,Corque,2011,6,Nacidos muertos atendidos por personal de salud,1
Potosí,50601,Cotagaita,2011,6,Nacidos muertos atendidos por personal de salud,1
Santa Cruz,70105,El Torno,2011,6,Nacidos muertos atendidos por personal de salud,1
La Paz,21005,Ichoca,2011,6,Nacidos muertos atendidos por personal de salud,1
La Paz,21105,La Asunta,2011,6,Nacidos muertos atendidos por personal de salud,2
Potosí,50404,Ocuri,2011,6,Nacidos muertos atendidos por personal de salud,2
Potosí,50403,Pocoata,2011,6,Nacidos muertos atendidos por personal de salud,1
Santa Cruz,70101,Santa Cruz De La Sierra,2011,6,Nacidos muertos atendidos por personal de salud,0
Chuquisaca,10202,Tarvita,2011,6,Nacidos muertos atendidos por personal de salud,1
Potosí,50102,Tinguipaya,2011,6,Nacidos muertos atendidos por personal de salud,1
Cochabamba,31302,Vila Vila,2011,6,Nacidos muertos atendidos por personal de salud,1
La Paz,20501,Chuma,2011,7,Nacidos muertos atendidos por personal de salud,1
Oruro,40301,Corque,2011,7,Nacidos muertos atendidos por personal de salud,1
Pando,90501,Nuevo Manoa (nueva Esperanza),2011,7,Nacidos muertos atendidos por personal de salud,1
Potosí,50404,Ocuri,2011,7,Nacidos muertos atendidos por personal de salud,1
Chuquisaca,10103,Poroma,2011,7,Nacidos muertos atendidos por personal de salud,1
Pando,90102,Porvenir,2011,7,Nacidos muertos atendidos por personal de salud,1
Chuquisaca,10302,Presto,2011,7,Nacidos muertos atendidos por personal de salud,2
Potosí,51003,San Antonio De Esmoruco,2011,7,Nacidos muertos atendidos por personal de salud,1
Santa Cruz,70101,Santa Cruz De La Sierra,2011,7,Nacidos muertos atendidos por personal de salud,0
Cochabamba,31101,Tapacari,2011,7,Nacidos muertos atendidos por personal de salud,1
Chuquisaca,10202,Tarvita,2011,7,Nacidos muertos atendidos por personal de salud,1
La Paz,20803,Tiawanacu,2011,7,Nacidos muertos atendidos por personal de salud,2
Potosí,50102,Tinguipaya,2011,7,Nacidos muertos atendidos por personal de salud,2
Potosí,50502,Toro Toro,2011,7,Nacidos muertos atendidos por personal de salud,1
Tarija,60301,Yacuiba,2011,7,Nacidos muertos atendidos por personal de salud,1
La Paz,20905,Cairoma,2011,8,Nacidos muertos atendidos por personal de salud,1
Potosí,50702,Caripuyo,2011,8,Nacidos muertos atendidos por personal de salud,1
Potosí,50601,Cotagaita,2011,8,Nacidos muertos atendidos por personal de salud,1
La Paz,21105,La Asunta,2011,8,Nacidos muertos atendidos por personal de salud,1
Potosí,50403,Pocoata,2011,8,Nacidos muertos atendidos por personal de salud,1
Chuquisaca,10103,Poroma,2011,8,Nacidos muertos atendidos por personal de salud,4
La Paz,21201,Pucarani,2011,8,Nacidos muertos atendidos por personal de salud,1
Potosí,50701,Sacaca,2011,8,Nacidos muertos atendidos por personal de salud,1
Chuquisaca,10702,San Lucas,2011,8,Nacidos muertos atendidos por personal de salud,1
Santa Cruz,70101,Santa Cruz De La Sierra,2011,8,Nacidos muertos atendidos por personal de salud,0
Potosí,51201,Uyuni,2011,8,Nacidos muertos atendidos por personal de salud,1
La Paz,20903,Yaco,2011,8,Nacidos muertos atendidos por personal de salud,1
Cochabamba,30601,Arque,2011,9,Nacidos muertos atendidos por personal de salud,1
Potosí,50802,Atocha,2011,9,Nacidos muertos atendidos por personal de salud,5
Chuquisaca,10201,Azurduy,2011,9,Nacidos muertos atendidos por personal de salud,1
La Paz,20905,Cairoma,2011,9,Nacidos muertos atendidos por personal de salud,1
Potosí,50702,Caripuyo,2011,9,Nacidos muertos atendidos por personal de salud,1
Potosí,50401,Colquechaca,2011,9,Nacidos muertos atendidos por personal de salud,1
Pando,90203,Filadelfia,2011,9,Nacidos muertos atendidos por personal de salud,1
La Paz,20402,Mocomoco,2011,9,Nacidos muertos atendidos por personal de salud,1
Cochabamba,30302,Morochata,2011,9,Nacidos muertos atendidos por personal de salud,1
Chuquisaca,10103,Poroma,2011,9,Nacidos muertos atendidos por personal de salud,1
Chuquisaca,10302,Presto,2011,9,Nacidos muertos atendidos por personal de salud,2
Potosí,51003,San Antonio De Esmoruco,2011,9,Nacidos muertos atendidos por personal de salud,1
Santa Cruz,70101,Santa Cruz De La Sierra,2011,9,Nacidos muertos atendidos por personal de salud,0
La Paz,20204,Santiago De Huata,2011,9,Nacidos muertos atendidos por personal de salud,1
Cochabamba,30602,Tacopaya,2011,9,Nacidos muertos atendidos por personal de salud,1
Chuquisaca,11001,Villa Vaca Guzman (muyupampa),2011,9,Nacidos muertos atendidos por personal de salud,1
Potosí,50602,Vitichi,2011,9,Nacidos muertos atendidos por personal de salud,1
La Paz,20202,Ancoraimes,2011,10,Nacidos muertos atendidos por personal de salud,1
Potosí,51301,Arampampa,2011,10,Nacidos muertos atendidos por personal de salud,1
Oruro,40102,Caracollo,2011,10,Nacidos muertos atendidos por personal de salud,1
Chuquisaca,10304,Icla,2011,10,Nacidos muertos atendidos por personal de salud,1
La Paz,20806,Jesus De Machaca,2011,10,Nacidos muertos atendidos por personal de salud,2
Potosí,50404,Ocuri,2011,10,Nacidos muertos atendidos por personal de salud,1
Chuquisaca,10103,Poroma,2011,10,Nacidos muertos atendidos por personal de salud,1
Santa Cruz,70402,San Carlos,2011,10,Nacidos muertos atendidos por personal de salud,28
Santa Cruz,70101,Santa Cruz De La Sierra,2011,10,Nacidos muertos atendidos por personal de salud,0
Cochabamba,30902,Sipe Sipe,2011,10,Nacidos muertos atendidos por personal de salud,1
La Paz,20803,Tiawanacu,2011,10,Nacidos muertos atendidos por personal de salud,1
Chuquisaca,10402,Tomina,2011,10,Nacidos muertos atendidos por personal de salud,1
La Paz,21003,Cajuata,2011,11,Nacidos muertos atendidos por personal de salud,2
Potosí,50702,Caripuyo,2011,11,Nacidos muertos atendidos por personal de salud,1
Santa Cruz,70702,Charagua,2011,11,Nacidos muertos atendidos por personal de salud,1
La Paz,20105,El Alto,2011,11,Nacidos muertos atendidos por personal de salud,1
La Paz,21005,Ichoca,2011,11,Nacidos muertos atendidos por personal de salud,2
Chuquisaca,10303,Mojocoya,2011,11,Nacidos muertos atendidos por personal de salud,1
La Paz,20102,Palca,2011,11,Nacidos muertos atendidos por personal de salud,1
Santa Cruz,70101,Santa Cruz De La Sierra,2011,11,Nacidos muertos atendidos por personal de salud,0
La Paz,20608,Teoponte,2011,11,Nacidos muertos atendidos por personal de salud,1
Potosí,50801,Tupiza,2011,11,Nacidos muertos atendidos por personal de salud,1
La Paz,20903,Yaco,2011,11,Nacidos muertos atendidos por personal de salud,1
Chuquisaca,10201,Azurduy,2011,12,Nacidos muertos atendidos por personal de salud,1
La Paz,21304,Calamarca,2011,12,Nacidos muertos atendidos por personal de salud,1
Potosí,50702,Caripuyo,2011,12,Nacidos muertos atendidos por personal de salud,1
Potosí,51103,Ckochas,2011,12,Nacidos muertos atendidos por personal de salud,1
Cochabamba,30101,Cochabamba,2011,12,Nacidos muertos atendidos por personal de salud,1
La Paz,21004,Colquiri,2011,12,Nacidos muertos atendidos por personal de salud,1
La Paz,20304,Comanche,2011,12,Nacidos muertos atendidos por personal de salud,1
La Paz,21402,Coripata,2011,12,Nacidos muertos atendidos por personal de salud,1
Oruro,40301,Corque,2011,12,Nacidos muertos atendidos por personal de salud,1
Potosí,50601,Cotagaita,2011,12,Nacidos muertos atendidos por personal de salud,1
Chuquisaca,10902,Culpina,2011,12,Nacidos muertos atendidos por personal de salud,1
Potosí,50403,Pocoata,2011,12,Nacidos muertos atendidos por personal de salud,1
La Paz,21201,Pucarani,2011,12,Nacidos muertos atendidos por personal de salud,1
Chuquisaca,10702,San Lucas,2011,12,Nacidos muertos atendidos por personal de salud,1
Santa Cruz,70101,Santa Cruz De La Sierra,2011,12,Nacidos muertos atendidos por personal de salud,0
Chuquisaca,10704,Villa Charcas,2011,12,Nacidos muertos atendidos por personal de salud,1
La Paz,20202,Ancoraimes,2011,1,TOTAL,1
Santa Cruz,70703,Cabezas,2011,1,TOTAL,1
Potosí,50202,Chayanta,2011,1,TOTAL,1
Chuquisaca,10902,Culpina,2011,1,TOTAL,1
La Paz,20105,El Alto,2011,1,TOTAL,1
Chuquisaca,10304,Icla,2011,1,TOTAL,1
Cochabamba,30302,Morochata,2011,1,TOTAL,1
La Paz,21201,Pucarani,2011,1,TOTAL,1
Santa Cruz,71402,Puerto Quijarro,2011,1,TOTAL,1
Santa Cruz,71201,San Matias,2011,1,TOTAL,1
Santa Cruz,70101,Santa Cruz De La Sierra,2011,1,TOTAL,0
Chuquisaca,10202,Tarvita,2011,1,TOTAL,1
La Paz,20803,Tiawanacu,2011,1,TOTAL,1
Oruro,41001,Toledo,2011,1,TOTAL,1
Chuquisaca,10704,Villa Charcas,2011,1,TOTAL,1
Cochabamba,30601,Arque,2011,2,TOTAL,1
Chuquisaca,10201,Azurduy,2011,2,TOTAL,1
Oruro,40201,Challapata,2011,2,TOTAL,1
Potosí,50401,Colquechaca,2011,2,TOTAL,1
La Paz,21402,Coripata,2011,2,TOTAL,1
Pando,90203,Filadelfia,2011,2,TOTAL,1
Santa Cruz,70705,Gutierrez,2011,2,TOTAL,1
Potosí,50101,Potosi,2011,2,TOTAL,1
Chuquisaca,10302,Presto,2011,2,TOTAL,1
Potosí,51101,Puna,2011,2,TOTAL,2
Potosí,51003,San Antonio De Esmoruco,2011,2,TOTAL,1
Santa Cruz,70101,Santa Cruz De La Sierra,2011,2,TOTAL,0
Chuquisaca,10403,Sopachuy,2011,2,TOTAL,1
Potosí,50201,Uncia,2011,2,TOTAL,2
La Paz,20801,Viacha,2011,2,TOTAL,1
Chuquisaca,10301,Zudañez,2011,2,TOTAL,1
Chuquisaca,10201,Azurduy,2011,3,TOTAL,1
Potosí,50301,Betanzos,2011,3,TOTAL,1
Cochabamba,31501,Bolivar,2011,3,TOTAL,1
La Paz,21003,Cajuata,2011,3,TOTAL,1
Cochabamba,30701,Capinota,2011,3,TOTAL,1
Oruro,41601,Huayllamarca,2011,3,TOTAL,1
Santa Cruz,71003,Mineros,2011,3,TOTAL,1
Potosí,50403,Pocoata,2011,3,TOTAL,1
Cochabamba,31202,Pojo (cbba),2011,3,TOTAL,1
La Paz,20604,Quiabaya,2011,3,TOTAL,1
Santa Cruz,71105,San Antonio De Lomerio,2011,3,TOTAL,1
Santa Cruz,70101,Santa Cruz De La Sierra,2011,3,TOTAL,0
Potosí,50102,Tinguipaya,2011,3,TOTAL,1
Potosí,51302,Acacio,2011,4,TOTAL,1
Potosí,50802,Atocha,2011,4,TOTAL,1
Santa Cruz,70401,Buena Vista,2011,4,TOTAL,7
Cochabamba,30101,Cochabamba,2011,4,TOTAL,1
Santa Cruz,71106,Cuatro Cañadas,2011,4,TOTAL,1
Chuquisaca,10902,Culpina,2011,4,TOTAL,1
Tarija,60601,Entre Rios Trj,2011,4,TOTAL,1
Chuquisaca,10501,Monteagudo,2011,4,TOTAL,1
Beni,80301,Reyes,2011,4,TOTAL,1
Beni,80201,Riberalta,2011,4,TOTAL,2
Potosí,50701,Sacaca,2011,4,TOTAL,1
Santa Cruz,70901,Samaipata,2011,4,TOTAL,1
Pando,90302,San Lorenzo(pnd),2011,4,TOTAL,1
Chuquisaca,10702,San Lucas,2011,4,TOTAL,1
Santa Cruz,70303,San Rafael,2011,4,TOTAL,1
Santa Cruz,70101,Santa Cruz De La Sierra,2011,4,TOTAL,22
Cochabamba,30703,Sicaya,2011,4,TOTAL,1
Oruro,40104,Soracachi,2011,4,TOTAL,1
Potosí,50303,Tacobamba,2011,4,TOTAL,1
La Paz,20201,Achacachi,2011,5,TOTAL,1
La Paz,20202,Ancoraimes,2011,5,TOTAL,1
La Paz,21602,Curva,2011,5,TOTAL,1
Tarija,60502,El Puente(tja),2011,5,TOTAL,1
La Paz,21102,Irupana (villa De Lanza),2011,5,TOTAL,1
La Paz,20103,Mecapaca,2011,5,TOTAL,2
Potosí,50404,Ocuri,2011,5,TOTAL,2
Potosí,50402,Ravelo,2011,5,TOTAL,1
Potosí,51601,San Agustin,2011,5,TOTAL,1
Santa Cruz,70101,Santa Cruz De La Sierra,2011,5,TOTAL,0
La Paz,20204,Santiago De Huata,2011,5,TOTAL,1
Chuquisaca,10202,Tarvita,2011,5,TOTAL,1
Potosí,50102,Tinguipaya,2011,5,TOTAL,2
Potosí,51302,Acacio,2011,6,TOTAL,1
Cochabamba,30201,Aiquile,2011,6,TOTAL,1
Cochabamba,30601,Arque,2011,6,TOTAL,1
Potosí,50301,Betanzos,2011,6,TOTAL,1
Cochabamba,31501,Bolivar,2011,6,TOTAL,1
Oruro,40201,Challapata,2011,6,TOTAL,1
Potosí,50401,Colquechaca,2011,6,TOTAL,1
Oruro,40301,Corque,2011,6,TOTAL,1
Potosí,50601,Cotagaita,2011,6,TOTAL,1
Santa Cruz,70105,El Torno,2011,6,TOTAL,1
La Paz,21005,Ichoca,2011,6,TOTAL,1
La Paz,21105,La Asunta,2011,6,TOTAL,2
Potosí,50404,Ocuri,2011,6,TOTAL,2
Potosí,50403,Pocoata,2011,6,TOTAL,1
Santa Cruz,70101,Santa Cruz De La Sierra,2011,6,TOTAL,0
Chuquisaca,10202,Tarvita,2011,6,TOTAL,1
Potosí,50102,Tinguipaya,2011,6,TOTAL,1
Cochabamba,31302,Vila Vila,2011,6,TOTAL,1
La Paz,20501,Chuma,2011,7,TOTAL,1
Oruro,40301,Corque,2011,7,TOTAL,1
Pando,90501,Nuevo Manoa (nueva Esperanza),2011,7,TOTAL,1
Potosí,50404,Ocuri,2011,7,TOTAL,1
Chuquisaca,10103,Poroma,2011,7,TOTAL,1
Pando,90102,Porvenir,2011,7,TOTAL,1
Chuquisaca,10302,Presto,2011,7,TOTAL,2
Potosí,51003,San Antonio De Esmoruco,2011,7,TOTAL,1
Santa Cruz,70101,Santa Cruz De La Sierra,2011,7,TOTAL,0
Cochabamba,31101,Tapacari,2011,7,TOTAL,1
Chuquisaca,10202,Tarvita,2011,7,TOTAL,1
La Paz,20803,Tiawanacu,2011,7,TOTAL,2
Potosí,50102,Tinguipaya,2011,7,TOTAL,2
Potosí,50502,Toro Toro,2011,7,TOTAL,1
Tarija,60301,Yacuiba,2011,7,TOTAL,1
La Paz,20905,Cairoma,2011,8,TOTAL,1
Potosí,50702,Caripuyo,2011,8,TOTAL,1
Potosí,50601,Cotagaita,2011,8,TOTAL,1
La Paz,21105,La Asunta,2011,8,TOTAL,1
Potosí,50403,Pocoata,2011,8,TOTAL,1
Chuquisaca,10103,Poroma,2011,8,TOTAL,4
La Paz,21201,Pucarani,2011,8,TOTAL,1
Potosí,50701,Sacaca,2011,8,TOTAL,1
Chuquisaca,10702,San Lucas,2011,8,TOTAL,1
Santa Cruz,70101,Santa Cruz De La Sierra,2011,8,TOTAL,0
Potosí,51201,Uyuni,2011,8,TOTAL,1
La Paz,20903,Yaco,2011,8,TOTAL,1
Cochabamba,30601,Arque,2011,9,TOTAL,1
Potosí,50802,Atocha,2011,9,TOTAL,5
Chuquisaca,10201,Azurduy,2011,9,TOTAL,1
La Paz,20905,Cairoma,2011,9,TOTAL,1
Potosí,50702,Caripuyo,2011,9,TOTAL,1
Potosí,50401,Colquechaca,2011,9,TOTAL,1
Pando,90203,Filadelfia,2011,9,TOTAL,1
La Paz,20402,Mocomoco,2011,9,TOTAL,1
Cochabamba,30302,Morochata,2011,9,TOTAL,1
Chuquisaca,10103,Poroma,2011,9,TOTAL,1
Chuquisaca,10302,Presto,2011,9,TOTAL,2
Potosí,51003,San Antonio De Esmoruco,2011,9,TOTAL,1
Santa Cruz,70101,Santa Cruz De La Sierra,2011,9,TOTAL,0
La Paz,20204,Santiago De Huata,2011,9,TOTAL,1
Cochabamba,30602,Tacopaya,2011,9,TOTAL,1
Chuquisaca,11001,Villa Vaca Guzman (muyupampa),2011,9,TOTAL,1
Potosí,50602,Vitichi,2011,9,TOTAL,1
La Paz,20202,Ancoraimes,2011,10,TOTAL,1
Potosí,51301,Arampampa,2011,10,TOTAL,1
Oruro,40102,Caracollo,2011,10,TOTAL,1
Chuquisaca,10304,Icla,2011,10,TOTAL,1
La Paz,20806,Jesus De Machaca,2011,10,TOTAL,2
Potosí,50404,Ocuri,2011,10,TOTAL,1
Chuquisaca,10103,Poroma,2011,10,TOTAL,1
Santa Cruz,70402,San Carlos,2011,10,TOTAL,28
Santa Cruz,70101,Santa Cruz De La Sierra,2011,10,TOTAL,0
Cochabamba,30902,Sipe Sipe,2011,10,TOTAL,1
La Paz,20803,Tiawanacu,2011,10,TOTAL,1
Chuquisaca,10402,Tomina,2011,10,TOTAL,1
La Paz,21003,Cajuata,2011,11,TOTAL,2
Potosí,50702,Caripuyo,2011,11,TOTAL,1
Santa Cruz,70702,Charagua,2011,11,TOTAL,1
La Paz,20105,El Alto,2011,11,TOTAL,1
La Paz,21005,Ichoca,2011,11,TOTAL,2
Chuquisaca,10303,Mojocoya,2011,11,TOTAL,1
La Paz,20102,Palca,2011,11,TOTAL,1
Santa Cruz,70101,Santa Cruz De La Sierra,2011,11,TOTAL,0
La Paz,20608,Teoponte,2011,11,TOTAL,1
Potosí,50801,Tupiza,2011,11,TOTAL,1
La Paz,20903,Yaco,2011,11,TOTAL,1
Chuquisaca,10201,Azurduy,2011,12,TOTAL,1
La Paz,21304,Calamarca,2011,12,TOTAL,1
Potosí,50702,Caripuyo,2011,12,TOTAL,1
Potosí,51103,Ckochas,2011,12,TOTAL,1
Cochabamba,30101,Cochabamba,2011,12,TOTAL,1
La Paz,21004,Colquiri,2011,12,TOTAL,1
La Paz,20304,Comanche,2011,12,TOTAL,1
La Paz,21402,Coripata,2011,12,TOTAL,1
Oruro,40301,Corque,2011,12,TOTAL,1
Potosí,50601,Cotagaita,2011,12,TOTAL,1
Chuquisaca,10902,Culpina,2011,12,TOTAL,1
Potosí,50403,Pocoata,2011,12,TOTAL,1
La Paz,21201,Pucarani,2011,12,TOTAL,1
Chuquisaca,10702,San Lucas,2011,12,TOTAL,1
Santa Cruz,70101,Santa Cruz De La Sierra,2011,12,TOTAL,0
Chuquisaca,10704,Villa Charcas,2011,12,TOTAL,1
